Fecha,Vol. Futuros,VIX,EMV-ID,EPU,PI,MHI,FNI,SI
2021-04-01,1.5504186535965312,17.33,13.2,76.09,0.77,29.6,0.29,-1.15
2021-04-02,2.094020224151404,16.106045637894276,6.02,130.61,1.33,17.16,0.09,0.79
2021-04-03,1.0612796265319198,16.20719415963077,18.83,120.78,1.06,27.19,0.71,-0.46
2021-04-04,0.6399118847695404,17.01474560155188,19.94,210.38,1.34,30.29,1.61,-3.22
2021-04-05,2.925729124373015,17.91,12.98,181.6,0.91,26.48,0.0,-2.56
2021-04-06,3.81649049286318,18.12,19.58,125.46,2.08,35.6,0.38,3.42
2021-04-07,0.0788643573998235,17.16,17.0,205.44,0.68,50.78,0.06,4.24
2021-04-08,0.8641059265902948,16.95,23.33,115.07,1.6,39.63,0.35,6.57
2021-04-09,0.4704046306563473,16.69,17.06,115.04,2.57,38.8,1.62,6.12
2021-04-10,0.4630515248437872,16.731612628840942,27.76,138.65,1.86,28.74,0.55,4.95
2021-04-11,0.2125098170900305,16.941633024498206,33.19,300.55,0.53,36.22,5.12,4.95
2021-04-12,0.9162970549593976,16.91,8.6,69.6,2.05,27.37,0.51,4.89
2021-04-13,1.5107782991972114,16.65,20.74,112.82,1.65,48.89,0.48,1.69
2021-04-14,1.5640219633619057,16.99,8.82,65.13,0.68,48.05,0.0,-1.05
2021-04-15,0.4531729809882099,16.57,13.36,111.93,1.53,47.3,0.24,-0.54
2021-04-16,2.711642179631215,16.25,9.71,86.85,0.66,37.79,0.18,0.64
2021-04-17,1.6637748310163425,15.987306480755613,10.86,108.04,1.37,40.44,0.63,1.15
2021-04-18,0.3501480278495216,16.139222938521304,14.92,128.86,3.92,26.89,1.04,-0.57
2021-04-19,1.8541686598576157,17.29,8.14,92.0,2.65,36.95,0.0,-1.51
2021-04-20,1.9825277609321168,18.68,7.0,89.99,1.51,30.79,0.56,2.63
2021-04-21,0.188928830049276,17.5,7.23,100.71,4.36,37.69,0.31,6.03
2021-04-22,1.5760176111606132,18.71,7.57,70.82,6.39,39.4,1.78,0.4
2021-04-23,1.8809331957496076,17.33,14.5,102.84,1.56,26.32,0.49,2.39
2021-04-24,1.1732686248288338,16.615547318540038,7.96,76.35,2.98,31.0,0.31,-1.02
2021-04-25,0.9446415466424812,17.07131755359944,24.4,106.95,4.64,41.49,0.62,1.93
2021-04-26,1.400040540646035,17.64,15.22,84.99,0.27,40.73,0.0,3.0
2021-04-27,1.817596350108256,17.56,10.15,165.42,11.4,37.92,0.0,-7.94
2021-04-28,0.0346440329118824,17.28,47.59,102.3,4.25,27.94,0.27,-9.79
2021-04-29,2.030171231735279,17.61,15.31,153.32,2.04,36.09,0.78,-1.43
2021-04-30,1.0307537501009962,18.61,10.29,125.83,1.69,25.72,0.48,-5.25
2021-05-01,0.0847657150166819,18.593835543285696,16.8,107.85,8.52,41.81,0.29,-3.57
2021-05-02,0.0130308294724553,18.08506958254676,20.77,184.5,0.79,61.65,0.0,-4.2
2021-05-03,0.7633497890027204,18.31,16.42,297.27,3.32,47.57,0.77,-5.81
2021-05-04,0.1080497133754178,19.48,16.15,119.21,3.02,39.14,0.95,-0.47
2021-05-05,6.6830708482456185,19.15,8.02,176.89,2.81,33.55,0.35,-7.44
2021-05-06,3.3115608784497605,18.39,7.66,142.39,1.54,38.91,0.57,-14.75
2021-05-07,0.7848307126135698,16.69,14.3,170.41,2.32,47.23,0.72,-11.29
2021-05-08,1.5920883608280418,16.75206135032177,16.77,134.18,15.15,42.05,0.75,-7.26
2021-05-09,1.231224404262876,18.22568115503454,14.96,114.95,13.47,46.59,0.48,-10.83
2021-05-10,0.3113220083834817,19.66,13.65,168.8,1.37,29.53,0.0,-7.5
2021-05-11,0.2030457550382143,21.84,12.07,175.89,1.57,43.82,0.46,-17.59
2021-05-12,1.4643544486152449,27.59,17.35,78.7,0.75,36.82,0.75,-7.42
2021-05-13,0.0686341825158139,23.13,16.79,94.65,1.59,39.98,0.08,-6.24
2021-05-14,0.965857801723472,18.81,10.38,100.11,2.66,29.05,0.31,-8.76
2021-05-15,1.630195862342295,17.50793027760276,10.46,53.8,2.15,24.16,0.31,-10.14
2021-05-16,0.4684310387270091,18.156602852115512,19.13,129.76,0.72,37.73,0.43,-6.65
2021-05-17,2.6172106043058583,19.72,13.7,128.94,1.26,22.59,0.14,-6.0
2021-05-18,4.58301225409552,21.34,14.98,96.41,0.9,26.24,0.15,1.37
2021-05-19,0.5615142561582331,22.18,16.35,147.69,1.27,46.83,0.22,0.1
2021-05-20,6.624709955769793e-06,20.67,6.32,189.22,1.91,41.04,0.43,-3.72
2021-05-21,0.5646917513431539,20.15,3.11,108.94,1.84,29.73,0.22,-9.2
2021-05-22,0.5075315886839461,19.403368815594387,5.25,80.84,2.17,42.13,0.48,-12.43
2021-05-23,0.1886283823897944,18.528148372794018,28.15,181.82,1.35,40.23,0.77,-15.89
2021-05-24,0.0393832983219712,18.4,13.69,183.43,1.72,16.49,0.86,-16.05
2021-05-25,1.001677824347121,18.84,16.97,145.6,27.64,54.59,0.09,-13.26
2021-05-26,3.396799465102219,17.36,11.1,71.66,0.94,29.07,0.39,-13.0
2021-05-27,0.2250443000896182,16.74,7.51,70.25,1.21,26.0,0.85,-14.15
2021-05-28,4.40738627097985,16.76,6.85,171.86,2.4,40.01,0.39,-8.3
2021-05-29,2.29069788100424,17.17903735577512,4.29,20.63,0.7,29.43,0.47,-3.77
2021-05-30,0.6083865909179648,17.74024494073234,24.3,91.45,3.25,17.35,0.24,-1.46
2021-05-31,1.654822952000131,18.096330055323392,6.62,74.69,1.35,13.51,0.25,-1.75
2021-06-01,0.8314506152508406,17.9,6.41,176.43,1.69,62.19,0.06,-16.46
2021-06-02,0.0620732484238898,17.48,6.14,83.31,4.21,43.5,0.09,-14.69
2021-06-03,2.2275430837668173,18.04,6.38,109.44,8.44,40.08,0.82,-10.6
2021-06-04,2.537332674766331,16.42,9.81,68.0,2.05,39.7,0.64,-16.77
2021-06-05,1.461053758057067,15.54088683348312,6.48,48.51,1.23,79.84,0.52,-16.54
2021-06-06,0.7018743532045301,15.806001846287492,18.99,122.76,1.63,66.24,0.73,-24.79
2021-06-07,1.6914422164800305,16.42,9.74,111.43,12.89,56.79,0.52,-21.58
2021-06-08,1.5416382086174614,17.07,13.68,109.81,3.15,41.43,0.46,-18.27
2021-06-09,0.3175613973886551,17.89,4.09,131.85,8.25,29.95,0.71,-14.83
2021-06-10,0.9496747537257209,16.1,8.89,122.88,27.44,49.6,0.4,-10.75
2021-06-11,0.7907679985329737,15.65,9.11,97.74,3.82,36.07,0.21,-5.82
2021-06-12,0.4450817668010047,15.831119391311594,7.7,63.44,12.55,52.94,0.55,-9.83
2021-06-13,0.2981277651573857,16.088973979070296,16.72,127.53,12.5,61.22,0.51,-2.08
2021-06-14,1.4074109901379668,16.39,18.2,117.23,5.18,64.29,1.07,-8.88
2021-06-15,1.899827858063752,17.02,18.7,109.37,6.9,59.2,0.11,-11.93
2021-06-16,1.411942681482794,18.15,9.2,104.83,1.22,59.63,0.12,-18.66
2021-06-17,2.509210548430343,17.75,14.01,94.44,10.16,43.83,0.15,-17.1
2021-06-18,0.2337620032594893,20.7,14.22,142.32,5.5,50.83,0.37,-6.05
2021-06-19,1.2315247303271313,21.590152425347867,8.89,64.25,2.52,54.28,0.23,-4.58
2021-06-20,0.70705947756137,20.03777710618191,29.02,95.85,11.64,68.36,0.0,-4.3
2021-06-21,0.317374175571901,17.89,13.53,174.11,17.71,56.42,0.17,-0.28
2021-06-22,0.7246408520767198,16.66,1.73,100.0,1.91,60.71,0.11,6.2
2021-06-23,1.248373636783343,16.32,2.88,60.28,1.22,40.06,0.24,9.3
2021-06-24,0.4909190026238408,15.97,13.18,113.04,1.03,53.23,0.31,11.88
2021-06-25,3.1328252328003883,15.62,6.43,92.88,4.68,40.58,0.53,-10.23
2021-06-26,2.7856569814459786,15.464011008537332,7.95,73.15,2.21,30.26,0.44,-10.66
2021-06-27,1.0326616871980192,15.518699730848342,10.8,302.87,31.76,45.35,0.51,0.27
2021-06-28,0.6881726682790604,15.76,29.52,168.47,1.87,29.67,0.23,-2.07
2021-06-29,1.584130036323264,16.02,7.14,74.51,2.11,23.1,0.43,-18.09
2021-06-30,0.2194014357621272,15.83,12.95,133.65,0.52,21.34,0.18,-18.74
2021-07-01,2.124703361380837,15.48,12.16,82.66,0.49,31.51,0.25,-4.48
2021-07-02,2.236359608685832,15.07,4.16,133.09,1.21,38.7,0.08,-2.27
2021-07-03,1.7353582023040677,15.417249330829206,1.16,82.15,0.68,27.82,3.27,-3.04
2021-07-04,1.1764121410481654,16.210247512816956,16.2,160.07,1.0,15.98,0.43,-7.63
2021-07-05,0.4918386514769173,16.775621938396224,12.82,144.78,2.34,18.26,0.22,-6.06
2021-07-06,0.308004850236699,16.44,5.01,199.58,1.68,28.63,0.62,-3.95
2021-07-07,1.2430867278804527,16.2,7.43,57.23,3.74,36.77,0.16,-4.14
2021-07-08,1.524217712781499,19.0,3.77,67.69,1.62,42.61,0.43,-2.99
2021-07-09,0.494479332906342,16.18,15.6,84.3,15.27,40.09,0.0,-2.67
2021-07-10,0.6361824906016906,14.27285604689824,16.56,113.6,5.85,25.96,0.19,-6.59
2021-07-11,1.202709417414856,14.694965639041168,31.69,118.92,4.38,13.03,0.16,-4.07
2021-07-12,0.1675438106425117,16.17,18.83,144.11,0.78,14.81,0.13,-7.35
2021-07-13,1.14399025028037,17.12,11.79,192.35,2.81,21.57,3.86,-12.49
2021-07-14,2.819827084964401,16.33,12.45,98.68,2.63,27.49,0.88,-12.65
2021-07-15,0.2872189624095807,17.01,8.51,153.82,3.6,40.78,1.46,-9.55
2021-07-16,2.7037170333540987,18.45,14.6,140.71,3.37,27.89,2.35,-10.18
2021-07-17,1.2985849253246993,20.74521675156255,19.73,126.48,1.54,20.77,1.32,-4.6
2021-07-18,3.163672434394824,22.672494625644926,33.51,216.59,19.12,33.12,0.81,-6.42
2021-07-19,0.7013464338255436,22.5,12.67,103.99,5.84,16.02,0.62,-8.62
2021-07-20,6.484040793231667,19.73,12.9,130.37,3.43,19.21,0.99,-4.26
2021-07-21,6.060686629224696,17.91,10.06,185.19,1.07,30.89,0.61,-13.2
2021-07-22,9.556841092260946,17.69,5.23,91.1,0.77,46.79,0.77,-15.58
2021-07-23,2.430539090111886,17.2,10.35,138.66,0.75,29.39,0.65,-18.77
2021-07-24,1.5647138739562008,16.548700508840955,10.4,89.31,1.0,15.41,1.5,-24.43
2021-07-25,5.38828340542635,16.44309221253091,26.34,170.04,1.14,28.36,0.34,-21.59
2021-07-26,2.5299090811659286,17.58,10.28,125.45,0.38,56.03,26.67,-17.86
2021-07-27,2.9546771515068926,19.36,11.12,132.55,0.62,37.28,0.41,-17.86
2021-07-28,0.6464468061542319,18.31,12.93,152.66,1.21,21.46,0.83,-20.36
2021-07-29,1.9902407779199944,17.7,10.47,144.4,12.98,35.79,0.25,-8.79
2021-07-30,9.020871063722398,18.24,21.45,133.44,4.79,22.39,0.34,-0.07
2021-07-31,5.426121227210468,19.234849015357806,10.26,116.35,1.21,55.27,5.02,3.72
2021-08-01,0.2345874202884716,19.904606413567166,17.54,125.09,1.98,32.45,0.47,2.37
2021-08-02,1.8288222172852728,19.46,15.93,124.58,1.48,25.0,0.66,4.62
2021-08-03,1.1793607139429496,18.04,3.46,77.81,1.64,21.79,1.25,7.34
2021-08-04,0.456491520245129,17.97,11.84,67.39,1.94,30.41,0.48,7.39
2021-08-05,0.7091222453903453,17.28,10.26,179.01,0.71,27.61,0.35,8.88
2021-08-06,0.5100606127587797,16.15,17.39,107.12,2.12,55.04,0.12,5.55
2021-08-07,0.1219970338523831,15.840358857885876,17.97,57.9,0.45,69.26,0.12,4.29
2021-08-08,0.6885402160968336,16.207435133203152,6.23,241.48,1.72,29.5,0.57,4.69
2021-08-09,1.3189777117695372,16.72,10.46,134.96,2.6,68.83,0.35,4.44
2021-08-10,1.466748309850386,16.79,3.37,399.87,2.4,22.48,0.25,0.27
2021-08-11,1.0113520670485627,16.06,6.38,96.07,1.04,34.56,0.19,-2.89
2021-08-12,1.4579091919885994,15.59,8.93,90.39,0.74,24.5,0.64,-7.46
2021-08-13,2.058020103727908,15.45,6.29,101.4,0.62,26.11,0.16,-12.62
2021-08-14,0.3445288491617849,15.382731486605628,3.43,95.63,2.42,32.49,0.22,-12.62
2021-08-15,0.9826077340974372,15.525776198730641,20.4,91.76,5.14,41.59,0.23,-13.48
2021-08-16,0.3921435239214634,16.12,7.95,131.18,5.58,23.55,0.0,-17.49
2021-08-17,2.34720150279951,17.91,17.73,113.72,1.02,39.78,0.94,-14.38
2021-08-18,0.4182356577478573,21.57,6.12,113.23,1.2,26.55,0.0,-15.61
2021-08-19,0.8382278752804388,21.67,8.64,78.58,4.64,28.99,0.27,-10.46
2021-08-20,0.0280544257696464,18.56,6.26,85.35,1.24,17.87,0.0,-7.71
2021-08-21,0.0595928953286461,16.768339988126016,5.5,70.76,17.79,45.3,30.54,-8.58
2021-08-22,0.0275064476078183,16.618580322001026,17.14,304.68,0.44,10.59,0.49,-3.72
2021-08-23,0.9812839707842652,17.15,10.03,177.96,0.25,49.69,0.37,-4.49
2021-08-24,1.8445120320619828,17.22,2.54,86.77,2.68,31.83,0.49,-9.97
2021-08-25,0.4083304979370781,16.79,6.12,74.18,1.33,40.75,0.31,-4.37
2021-08-26,0.8655720798058845,18.84,5.7,54.9,2.69,28.28,0.45,-4.19
2021-08-27,2.0525843899392004,16.39,2.88,69.52,0.73,24.3,0.83,-4.56
2021-08-28,2.5153241738553724,14.879478288444846,2.99,147.47,1.78,27.12,0.1,-2.62
2021-08-29,1.769919174869165,15.261560025774273,11.5,105.19,0.39,7.44,0.26,-3.36
2021-08-30,0.2009331010345153,16.19,6.61,77.75,17.18,40.15,15.83,-0.65
2021-08-31,2.021304585285927,16.48,4.19,166.77,0.99,30.05,0.66,8.16
2021-09-01,0.1293159368104388,16.11,6.57,88.74,0.43,17.8,0.43,9.05
2021-09-02,0.6751518764763362,16.41,7.82,72.75,1.95,43.81,0.35,2.45
2021-09-03,0.7059775693784941,16.41,6.51,88.32,1.52,34.86,0.33,2.1
2021-09-04,0.1932381985206049,16.731244459900328,10.23,78.8,1.64,56.84,0.0,1.32
2021-09-05,0.6443754688006476,17.35919706056513,17.27,229.72,2.07,69.83,11.33,-0.9
2021-09-06,0.3482386055461303,17.94505113094737,3.45,222.33,4.59,37.81,5.3,-1.23
2021-09-07,0.6885341427842387,18.14,12.01,165.86,4.82,54.94,5.29,-3.75
2021-09-08,1.97765179764566,17.96,6.14,118.66,1.86,33.83,0.74,-7.12
2021-09-09,1.4755465565919323,18.8,6.81,56.89,1.66,51.39,0.05,-8.19
2021-09-10,0.3237995273775347,20.95,2.8,72.22,4.19,38.66,0.47,-5.52
2021-09-11,0.4051416673936895,21.22898722430637,5.62,96.32,2.67,24.81,0.36,-5.94
2021-09-12,0.1655415324619122,20.134245194957852,11.77,152.3,1.4,20.0,0.35,-4.29
2021-09-13,0.9153697021264532,19.37,8.37,209.02,1.86,21.38,0.0,-1.92
2021-09-14,0.7349971838732549,19.46,2.44,135.76,1.71,21.06,0.07,-2.82
2021-09-15,2.1622464013165708,18.18,9.33,106.93,0.9,21.55,0.17,-0.24
2021-09-16,0.4268949919576014,18.69,6.98,44.76,1.66,17.79,0.48,3.42
2021-09-17,0.266595732411972,20.81,12.96,83.45,3.02,20.88,0.41,3.61
2021-09-18,0.6499622502902311,23.200203764900387,11.88,63.85,10.32,47.39,0.56,2.62
2021-09-19,0.8160752498056991,25.057386708429053,13.27,91.65,2.44,27.73,0.14,2.19
2021-09-20,0.5836566954458597,25.71,17.23,159.31,3.9,31.17,0.65,-1.04
2021-09-21,0.0817772977290011,24.36,19.0,196.08,1.64,17.05,0.41,3.69
2021-09-22,0.814779086530592,20.87,3.36,98.64,6.81,28.39,6.1,5.72
2021-09-23,3.0632305837460736,18.63,15.87,79.1,13.6,62.99,7.16,5.35
2021-09-24,1.9483666078130344,17.75,10.68,86.86,1.6,21.71,1.09,4.88
2021-09-25,0.4239299310693918,16.555991798275134,9.91,82.85,3.63,22.91,0.6,6.79
2021-09-26,0.9470497908032376,16.228340399486804,18.84,108.75,3.19,21.39,1.81,5.03
2021-09-27,1.0101545881255398,18.76,17.89,243.51,3.47,21.76,0.93,7.92
2021-09-28,2.524034565031103,23.25,4.92,126.3,1.67,24.64,0.22,7.05
2021-09-29,2.653216859187823,22.56,22.28,104.63,1.44,16.96,0.19,1.85
2021-09-30,0.3097576044134184,23.14,10.11,142.53,0.53,26.11,0.08,-0.59
2021-10-01,5.050690278848659,21.15,13.15,88.83,0.73,17.92,0.28,-3.16
2021-10-02,2.6167655976445903,21.104386285089753,5.86,100.28,0.43,33.92,14.01,-4.08
2021-10-03,0.8279579310831557,22.581099763267567,8.3,166.17,0.44,38.2,3.98,-3.61
2021-10-04,3.618730143527562,22.96,38.72,148.03,1.63,14.66,0.98,-2.74
2021-10-05,4.309143406849934,21.3,3.99,97.14,1.02,17.1,3.01,-5.89
2021-10-06,0.8044678132867645,21.0,4.02,145.53,1.79,24.28,0.6,-5.84
2021-10-07,2.274277146199811,19.54,8.29,100.93,1.15,22.9,0.0,-4.56
2021-10-08,1.7282834688943065,18.77,7.15,96.69,1.55,37.27,0.42,-3.4
2021-10-09,0.3865269996295724,18.943587714415184,9.95,248.61,1.43,26.51,0.44,-4.19
2021-10-10,0.5180836226614973,19.52463957841468,24.62,122.3,1.66,22.7,0.13,-3.64
2021-10-11,2.3346152665559807,20.0,11.07,85.57,0.48,19.55,0.0,-4.12
2021-10-12,4.265140947110719,19.85,5.0,90.52,0.77,24.03,1.39,-1.43
2021-10-13,2.133793617365769,18.64,5.98,111.12,0.98,24.17,0.62,-0.1
2021-10-14,0.2871502332023162,16.86,7.37,94.34,0.92,25.94,0.13,0.17
2021-10-15,2.8355225755125124,16.3,6.52,65.19,2.28,31.42,0.37,1.01
2021-10-16,1.9725367657717612,16.387423412277553,7.71,86.82,3.62,26.11,0.05,2.52
2021-10-17,0.0018049277663551,16.527616936654677,29.04,238.11,6.37,19.83,0.5,1.82
2021-10-18,1.0854469518135177,16.31,11.89,159.77,1.23,8.72,0.21,1.42
2021-10-19,1.3059197542898833,15.7,9.88,73.95,0.94,12.62,3.76,2.42
2021-10-20,0.6344579603775157,15.49,5.31,59.85,0.92,38.85,4.31,1.35
2021-10-21,1.1006592709586478,15.01,4.07,69.73,1.73,29.58,0.7,9.04
2021-10-22,1.7115635476968505,15.43,7.9,101.73,0.34,19.62,0.04,9.57
2021-10-23,1.1953429600440924,15.499017446463464,10.78,69.32,2.08,26.27,0.5,17.18
2021-10-24,0.1858146268608063,15.241171139614115,22.05,185.92,0.73,13.61,0.18,17.99
2021-10-25,2.351496782319992,15.24,5.31,102.62,0.29,6.12,1.69,22.52
2021-10-26,2.703196375088915,15.98,9.79,99.45,1.76,18.36,0.4,19.18
2021-10-27,3.29740461021256,16.98,8.57,63.73,1.53,22.88,0.15,19.8
2021-10-28,0.6977352004635783,16.53,8.7,90.49,0.99,19.35,0.12,13.93
2021-10-29,1.980753047074009,16.26,6.36,77.35,2.04,29.79,0.25,8.49
2021-10-30,1.6072043035295325,16.29514845146914,9.55,61.28,6.6,39.05,0.16,-1.7
2021-10-31,0.7312473056545415,16.397698264721082,13.25,97.73,3.52,13.46,0.41,-1.95
2021-11-01,0.0361567772253144,16.41,7.45,136.17,14.23,31.46,6.37,-3.02
2021-11-02,0.3119378654204622,16.03,4.7,110.75,5.59,24.36,4.04,-3.54
2021-11-03,0.5990194023003815,15.1,16.71,188.57,1.79,16.93,0.13,-6.13
2021-11-04,0.3350086885282085,15.44,12.35,156.8,23.62,42.73,1.26,-13.07
2021-11-05,2.450686761768415,16.48,16.87,211.53,1.63,26.22,0.08,-16.58
2021-11-06,2.544805597087267,17.019509820053134,22.61,205.66,7.64,34.48,0.17,-16.92
2021-11-07,1.0565431292395673,17.131614645539905,29.29,264.34,38.16,52.52,0.88,-16.92
2021-11-08,1.6667645823510813,17.22,39.98,363.38,9.15,29.74,1.31,-18.63
2021-11-09,3.08247805245134,17.78,21.42,149.84,1.8,21.64,0.23,-18.22
2021-11-10,0.9270620189527352,18.73,3.31,39.0,1.07,31.13,0.08,-17.61
2021-11-11,3.326409364051261,17.66,5.76,65.66,2.97,22.92,0.1,-13.16
2021-11-12,4.0878891905835495,16.29,3.7,202.74,0.85,26.3,0.47,-7.59
2021-11-13,2.196230375748832,15.968801397420838,4.04,79.21,0.66,28.61,0.22,-3.52
2021-11-14,0.3535339642461149,16.289025170854064,14.04,173.41,2.46,36.85,0.1,-5.38
2021-11-15,1.1710556439595514,16.49,1.95,107.9,14.6,26.23,0.0,-6.39
2021-11-16,0.314748461280731,16.37,2.47,112.32,1.14,24.87,0.0,-9.28
