Fecha,Vol. Futuros,TRM,Precio Interno,PI,MHI,FNI,SI
2020-11-02,0.030421759541966,3858.56,1023000.0,3.42,77.52,2.44,-13.47
2020-11-03,0.6303051170487282,3858.56,1013000.0,1.99,34.07,0.32,-16.46
2020-11-04,0.4359415961916282,3823.45,1010000.0,3.4,37.76,1.43,-15.63
2020-11-05,2.823829648467227,3807.13,1015000.0,1.69,28.51,0.51,-15.62
2020-11-06,0.9394150814106452,3763.82,1015000.0,1.23,41.33,0.61,-13.21
2020-11-07,0.027110468190713,3738.19,1015000.0,1.16,38.97,0.53,-6.47
2020-11-08,0.0776665865669314,3738.19,1015000.0,1.73,18.42,0.87,-2.52
2020-11-09,0.0429892579495941,3738.19,997000.0,2.56,73.76,0.68,-8.17
2020-11-10,0.4202667871496199,3646.15,996000.0,1.85,64.06,0.08,-8.34
2020-11-11,1.6636243202372292,3650.5,1012000.0,0.45,47.07,0.45,-11.46
2020-11-12,0.9124150889609192,3650.5,1025000.0,12.35,61.53,0.23,-5.96
2020-11-13,0.7750209752934694,3646.22,1020000.0,5.5,36.51,1.01,-11.03
2020-11-14,1.324186832762031,3639.95,1020000.0,0.88,49.08,0.27,-18.56
2020-11-15,2.636155283206452,3639.95,1020000.0,1.37,44.44,0.14,-13.9
2020-11-16,1.7326133542063953,3639.95,1069000.0,6.64,33.2,0.08,-9.43
2020-11-17,0.4744455740362649,3639.95,1075000.0,6.01,44.3,0.07,-7.14
2020-11-18,3.0093391873213826,3635.19,1100000.0,2.02,69.77,0.07,-2.4
2020-11-19,0.7487555780016064,3647.73,1105000.0,2.42,32.74,1.83,-9.79
2020-11-20,4.362326210919261,3647.1,1058000.0,5.75,50.03,0.91,2.06
2020-11-21,1.91517309451818,3649.9,1058000.0,2.42,49.09,0.55,6.02
2020-11-22,0.644617794143361,3649.9,1058000.0,3.75,50.33,0.88,-0.38
2020-11-23,0.3573069440475507,3649.9,1054000.0,10.85,38.89,0.0,-3.77
2020-11-24,1.1423674319029344,3632.92,1045000.0,26.22,78.94,0.73,-2.4
2020-11-25,1.1860450914747842,3643.24,1049000.0,1.25,46.14,0.1,-4.09
2020-11-26,2.97809586888492,3620.39,1049000.0,1.73,23.15,0.31,5.35
2020-11-27,3.120321831033816,3620.39,1100000.0,0.37,25.83,3.57,-4.69
2020-11-28,1.964289045451832,3611.44,1100000.0,1.83,32.21,0.42,-3.7
2020-11-29,0.0073215931374394,3611.44,1100000.0,2.6,47.4,0.0,-3.41
2020-11-30,2.78205464131397,3611.44,1090000.0,3.78,34.87,0.0,-1.05
2020-12-01,4.273973942603764,3591.84,1040000.0,3.41,55.43,0.38,-13.5
2020-12-02,1.032267230741874,3558.57,1037000.0,1.84,47.83,1.58,-4.67
2020-12-03,0.6823054188504716,3533.21,1027000.0,3.74,46.88,0.1,-12.79
2020-12-04,1.974313055360886,3481.44,1010000.0,2.52,40.54,0.78,2.75
2020-12-05,0.7374513500124452,3467.49,1010000.0,0.81,37.82,0.67,2.96
2020-12-06,0.8048603796258484,3467.49,1010000.0,3.42,26.58,1.32,3.81
2020-12-07,1.3101418114291377,3467.49,1029000.0,0.41,45.93,0.0,2.97
2020-12-08,0.1281777573483601,3487.65,1030000.0,1.69,46.81,0.3,8.59
2020-12-09,1.8966085748961603,3487.65,1010000.0,2.77,24.0,2.69,9.39
2020-12-10,3.1272627656704515,3465.76,1022000.0,3.03,37.59,0.28,9.4
2020-12-11,0.4628663849840002,3448.89,1030000.0,1.16,40.19,1.16,2.75
2020-12-12,1.0585802578357169,3433.45,1030000.0,4.15,35.36,0.4,-2.42
2020-12-13,1.7906685375964584,3433.45,1030000.0,11.61,56.93,0.37,-6.45
2020-12-14,0.8189968119042876,3433.45,1060000.0,1.84,35.17,1.05,-6.74
2020-12-15,0.3648899244211221,3426.97,1047000.0,4.71,41.19,3.01,-5.81
2020-12-16,1.571670410122981,3422.44,1061000.0,1.92,35.58,1.44,-9.9
2020-12-17,7.99680096363875e-06,3416.21,1059000.0,1.52,42.24,0.0,-12.55
2020-12-18,1.0854377925185816,3410.82,1052000.0,1.21,30.8,0.26,-13.6
2020-12-19,0.2713064319186639,3420.26,1052000.0,1.66,49.05,0.24,-10.09
2020-12-20,0.3941925329579669,3420.26,1052000.0,4.0,46.8,0.4,-4.15
2020-12-21,0.3609858107830235,3420.26,1048000.0,1.35,36.15,1.35,-6.55
2020-12-22,0.0804829017287039,3442.41,1058000.0,9.69,61.34,0.19,-8.54
2020-12-23,0.281407220881105,3444.9,1071000.0,37.74,62.9,0.38,-7.16
2020-12-24,1.1177761090429714,3482.51,1086000.0,44.77,72.06,0.52,-3.54
2020-12-25,0.225729459972935,3493.77,1086000.0,15.41,48.69,3.2,-1.75
2020-12-26,1.2276991596925624,3493.77,1086000.0,10.7,81.41,0.52,0.15
2020-12-27,1.032187374147404,3493.77,1086000.0,3.5,66.43,0.7,-1.92
2020-12-28,0.3997000114875456,3493.77,1063000.0,3.7,49.74,0.53,0.04
2020-12-29,1.648286496826824,3495.39,1070000.0,1.39,68.1,0.88,-2.28
2020-12-30,7.974481337929537e-06,3482.1,1053000.0,0.83,73.17,0.31,-5.33
2020-12-31,2.2472855852058577,3432.5,1073000.0,1.68,37.74,0.36,-6.9
2021-01-01,1.036149251833146,3432.5,1073000.0,1.8,54.21,0.72,-10.25
2021-01-02,0.5862810293291678,3432.5,1073000.0,7.63,54.24,2.12,-13.12
2021-01-03,1.2274537163828605,3432.5,1073000.0,1.3,77.14,0.78,-13.12
2021-01-04,0.8733954025023426,3432.5,1066000.0,4.09,39.55,2.27,-9.55
2021-01-05,0.8358257614201359,3420.78,1058000.0,0.81,33.43,0.3,-4.41
2021-01-06,3.4149659852118366,3450.74,1020000.0,1.04,50.74,0.43,-9.64
2021-01-07,0.1652892938299594,3428.04,1043000.0,1.16,43.26,0.21,-7.93
2021-01-08,2.124262883939581,3459.39,1055000.0,14.7,42.82,0.54,-6.71
2021-01-09,0.4912127947270844,3478.11,1055000.0,2.82,33.9,0.14,-10.5
2021-01-10,0.9674038884658388,3478.11,1055000.0,24.26,52.15,0.0,-9.35
2021-01-11,1.3594713012873068,3478.11,1039000.0,0.84,21.08,0.0,-8.52
2021-01-12,0.0411776822783592,3478.11,1042000.0,0.4,22.71,0.24,-9.91
2021-01-13,3.1220861339576143,3487.65,1070000.0,1.78,39.54,0.34,-8.31
2021-01-14,1.6627461460491832,3478.36,1075000.0,0.66,25.86,0.07,-7.22
2021-01-15,0.6262251384614294,3469.76,1085000.0,1.75,31.63,0.46,-4.18
2021-01-16,0.5570959860640303,3466.8,1085000.0,1.63,34.07,0.67,-3.09
2021-01-17,0.3167389165471437,3466.8,1085000.0,2.29,56.54,0.16,-5.53
2021-01-18,0.3126510489137863,3466.8,1085000.0,0.28,47.37,25.04,-8.72
2021-01-19,1.3445799478925478,3466.8,1088000.0,0.47,43.56,0.65,-8.9
2021-01-20,1.5455033202130486,3482.03,1067000.0,0.66,46.46,0.0,-9.24
2021-01-21,0.9934514449976062,3476.19,1080000.0,0.53,47.53,0.33,-10.51
2021-01-22,1.916226297816419,3477.48,1078000.0,1.28,46.37,0.07,-12.21
2021-01-23,1.4038011029026043,3525.25,1078000.0,13.54,48.78,12.36,-12.49
2021-01-24,0.0048358151145005,3525.25,1078000.0,6.22,43.14,4.94,-8.82
2021-01-25,0.75197556628705,3525.25,1092000.0,4.51,42.94,0.59,-4.98
2021-01-26,1.009090298196272,3582.41,1110000.0,2.85,44.02,2.21,-5.15
2021-01-27,0.800004266707637,3591.48,1115000.0,25.15,75.49,0.55,-4.71
2021-01-28,1.20241929668017,3636.91,1091000.0,2.94,45.3,1.52,-5.45
2021-01-29,0.8503796942835252,3585.44,1085000.0,1.35,70.21,1.31,-8.14
2021-01-30,0.7930235766740932,3559.46,1085000.0,24.4,53.21,0.24,-9.57
2021-01-31,1.2083048523913535,3559.46,1085000.0,1.15,65.47,0.12,-7.53
2021-02-01,0.0681228348553591,3559.46,1104000.0,0.72,71.05,0.12,-8.64
2021-02-02,1.5678713133014912,3561.37,1076000.0,1.13,54.78,0.14,-6.9
2021-02-03,0.4447147009912066,3534.99,1082000.0,2.55,36.02,0.0,2.95
2021-02-04,0.080645165661051,3522.57,1090000.0,1.23,53.34,0.61,3.06
2021-02-05,0.3621005766952362,3558.63,1095000.0,4.1,27.51,1.06,1.9
2021-02-06,0.2227437818736067,3543.28,1095000.0,3.82,46.93,0.26,1.13
2021-02-07,0.1159314414097698,3543.28,1095000.0,1.54,55.7,0.0,0.95
2021-02-08,0.4286147098839108,3543.28,1098000.0,3.21,58.57,0.0,2.56
2021-02-09,0.9309923548359876,3554.65,1091000.0,6.09,36.3,0.0,-0.34
2021-02-10,1.516111810315513,3583.23,1072000.0,9.43,56.92,0.85,-5.09
2021-02-11,0.0825423076167643,3557.16,1062000.0,2.37,42.87,1.38,0.64
2021-02-12,0.0412626372679301,3525.45,1053000.0,2.16,43.89,0.3,-2.33
2021-02-13,0.2246278817870075,3515.65,1053000.0,1.79,42.26,0.19,-0.26
2021-02-14,0.6249443265192054,3515.65,1053000.0,3.11,40.99,0.0,-3.85
2021-02-15,0.8511285777471033,3515.65,1053000.0,1.03,55.84,0.17,-2.14
2021-02-16,0.9063715126345606,3515.65,1088000.0,1.77,59.08,18.4,-5.86
2021-02-17,1.079794534678813,3518.19,1096000.0,1.5,72.49,0.48,-7.46
2021-02-18,1.500225531448775,3545.84,1120000.0,0.82,69.38,0.06,-14.52
2021-02-19,0.0784006312208645,3537.86,1128000.0,1.21,61.34,1.04,-6.17
2021-02-20,0.3171663847027518,3555.4,1128000.0,2.73,42.04,0.27,-15.05
2021-02-21,1.4898220961723396,3555.4,1128000.0,0.99,40.15,0.74,-16.82
2021-02-22,2.754062644330132,3555.4,1180000.0,1.49,39.03,0.74,-21.88
2021-02-23,2.5158559636154934,3602.41,1205000.0,1.28,30.69,0.51,-19.69
2021-02-24,0.8807396381747277,3590.37,1188000.0,1.64,45.15,0.41,-16.3
2021-02-25,2.5833708795378483,3578.29,1092000.0,1.69,42.34,0.42,-10.77
2021-02-26,1.702631241363118,3588.23,1218000.0,11.04,52.77,0.16,-7.95
2021-02-27,1.1664903233595554,3624.39,1218000.0,5.98,51.56,0.26,-0.83
2021-02-28,0.128357249632123,3624.39,1218000.0,4.53,32.75,1.26,6.96
2021-03-01,0.2118832026957116,3624.39,1195000.0,1.71,22.74,0.0,6.15
2021-03-02,1.453351461616802,3622.36,1190000.0,9.48,51.73,0.23,8.63
2021-03-03,1.551005179340594,3646.61,1191000.0,11.57,71.4,5.38,7.16
2021-03-04,2.119131505702192,3676.94,1175000.0,39.59,62.29,0.08,3.21
2021-03-05,0.272214828798463,3647.99,1147000.0,0.96,35.44,0.32,-2.11
2021-03-06,0.4246814181820856,3640.2,1147000.0,1.43,43.7,0.75,-4.46
2021-03-07,0.0203514003958032,3640.2,1147000.0,2.73,65.49,0.13,-13.58
2021-03-08,0.1715913557085326,3640.2,1140000.0,0.49,69.17,46.49,-15.12
2021-03-09,0.1163016219481259,3623.61,1145000.0,0.59,41.95,2.09,-6.67
2021-03-10,0.3484998686896385,3598.77,1137000.0,1.07,28.98,0.07,-8.13
2021-03-11,1.876371343636888,3561.91,1150000.0,1.41,33.5,0.4,-4.6
2021-03-12,0.4919593649671585,3534.62,1160000.0,1.04,38.78,0.21,-0.49
2021-03-13,0.6430167466759421,3575.3,1160000.0,5.0,29.07,0.93,2.83
2021-03-14,0.6246943202233841,3575.3,1160000.0,2.07,22.11,1.03,3.41
2021-03-15,0.5098446126804762,3575.3,1150000.0,11.22,24.61,0.0,5.96
2021-03-16,1.7719596518238103,3575.63,1168000.0,3.04,21.6,0.37,5.71
2021-03-17,0.7125475488305716,3553.51,1167000.0,0.96,40.43,0.45,4.9
2021-03-18,4.976919049306535,3578.02,1134000.0,1.54,27.39,0.33,3.13
2021-03-19,0.7544208900325737,3569.45,1132000.0,6.02,31.22,0.66,-2.72
2021-03-20,1.7532585953061277,3553.34,1132000.0,1.63,38.84,0.23,-3.97
2021-03-21,1.7585238860130774,3553.34,1132000.0,1.83,34.93,0.0,-1.82
2021-03-22,0.1278287892836164,3553.34,1140000.0,2.73,35.52,0.55,-1.42
2021-03-23,1.9403014607770128,3553.34,1142000.0,0.55,24.28,0.14,1.6
2021-03-24,0.8658062743114542,3589.82,1143000.0,35.05,74.95,0.19,0.03
2021-03-25,0.0790201542500882,3635.12,1153000.0,2.46,39.75,0.61,-2.64
2021-03-26,1.489639462519874,3658.22,1178000.0,2.8,38.41,1.4,-3.22
2021-03-27,1.291579986695489,3665.41,1178000.0,1.22,27.65,0.49,-0.47
2021-03-28,0.0718153720209743,3665.41,1178000.0,0.68,15.88,0.84,-0.32
2021-03-29,2.3545840715846524,3665.41,1178000.0,0.0,25.07,0.0,-2.12
2021-03-30,3.565368626406208,3705.85,1150000.0,2.68,37.16,1.98,-13.09
2021-03-31,0.7314132565920994,3736.91,1138000.0,1.29,39.68,0.41,-4.61
2021-04-01,1.5504186535965312,3678.62,1126000.0,0.77,29.6,0.29,-1.15
2021-04-02,2.094020224151404,3678.62,1126000.0,1.33,17.16,0.09,0.79
2021-04-03,1.0612796265319198,3678.62,1126000.0,1.06,27.19,0.71,-0.46
2021-04-04,0.6399118847695404,3678.62,1126000.0,1.34,30.29,1.61,-3.22
2021-04-05,2.925729124373015,3678.62,1136000.0,0.91,26.48,0.0,-2.56
2021-04-06,3.81649049286318,3645.79,1160000.0,2.08,35.6,0.38,3.42
2021-04-07,0.0788643573998235,3645.14,1168000.0,0.68,50.78,0.06,4.24
2021-04-08,0.8641059265902948,3639.62,1169000.0,1.6,39.63,0.35,6.57
2021-04-09,0.4704046306563473,3634.07,1175000.0,2.57,38.8,1.62,6.12
2021-04-10,0.4630515248437872,3650.23,1175000.0,1.86,28.74,0.55,4.95
2021-04-11,0.2125098170900305,3650.23,1175000.0,0.53,36.22,5.12,4.95
2021-04-12,0.9162970549593976,3650.23,1185000.0,2.05,27.37,0.51,4.89
2021-04-13,1.5107782991972114,3653.57,1200000.0,1.65,48.89,0.48,1.69
2021-04-14,1.5640219633619057,3666.17,1215000.0,0.68,48.05,0.0,-1.05
2021-04-15,0.4531729809882099,3665.49,1205000.0,1.53,47.3,0.24,-0.54
2021-04-16,2.711642179631215,3620.4,1178000.0,0.66,37.79,0.18,0.64
2021-04-17,1.6637748310163425,3595.57,1178000.0,1.37,40.44,0.63,1.15
2021-04-18,0.3501480278495216,3595.57,1178000.0,3.92,26.89,1.04,-0.57
2021-04-19,1.8541686598576157,3595.57,1192000.0,2.65,36.95,0.0,-1.51
2021-04-20,1.9825277609321168,3606.42,1220000.0,1.51,30.79,0.56,2.63
2021-04-21,0.188928830049276,3636.26,1209000.0,4.36,37.69,0.31,6.03
2021-04-22,1.5760176111606132,3639.12,1233000.0,6.39,39.4,1.78,0.4
2021-04-23,1.8809331957496076,3630.81,1250000.0,1.56,26.32,0.49,2.39
2021-04-24,1.1732686248288338,3640.07,1250000.0,2.98,31.0,0.31,-1.02
2021-04-25,0.9446415466424812,3640.07,1250000.0,4.64,41.49,0.62,1.93
2021-04-26,1.400040540646035,3640.07,1310000.0,0.27,40.73,0.0,3.0
2021-04-27,1.817596350108256,3659.62,1340000.0,11.4,37.92,0.0,-7.94
2021-04-28,0.0346440329118824,3717.46,1332000.0,4.25,27.94,0.27,-9.79
2021-04-29,2.030171231735279,3699.74,1317000.0,2.04,36.09,0.78,-1.43
2021-04-30,1.0307537501009962,3712.89,1319000.0,1.69,25.72,0.48,-5.25
2021-05-01,0.0847657150166819,3740.14,1319000.0,8.52,41.81,0.29,-3.57
2021-05-02,0.0130308294724553,3740.14,1319000.0,0.79,61.65,0.0,-4.2
2021-05-03,0.7633497890027204,3740.14,1330000.0,3.32,47.57,0.77,-5.81
2021-05-04,0.1080497133754178,3816.65,1340000.0,3.02,39.14,0.95,-0.47
2021-05-05,6.6830708482456185,3831.35,1422000.0,2.81,33.55,0.35,-7.44
2021-05-06,3.3115608784497605,3846.28,1440000.0,1.54,38.91,0.57,-14.75
2021-05-07,0.7848307126135698,3800.33,1409000.0,2.32,47.23,0.72,-11.29
2021-05-08,1.5920883608280418,3765.33,1409000.0,15.15,42.05,0.75,-7.26
2021-05-09,1.231224404262876,3765.33,1409000.0,13.47,46.59,0.48,-10.83
2021-05-10,0.3113220083834817,3765.33,1355000.0,1.37,29.53,0.0,-7.5
2021-05-11,0.2030457550382143,3714.94,1372000.0,1.57,43.82,0.46,-17.59
2021-05-12,1.4643544486152449,3703.2,1360000.0,0.75,36.82,0.75,-7.42
2021-05-13,0.0686341825158139,3734.09,1350000.0,1.59,39.98,0.08,-6.24
2021-05-14,0.965857801723472,3728.09,1328000.0,2.66,29.05,0.31,-8.76
2021-05-15,1.630195862342295,3682.84,1328000.0,2.15,24.16,0.31,-10.14
2021-05-16,0.4684310387270091,3682.84,1328000.0,0.72,37.73,0.43,-6.65
2021-05-17,2.6172106043058583,3682.84,1334000.0,1.26,22.59,0.14,-6.0
2021-05-18,4.58301225409552,3682.84,1378000.0,0.9,26.24,0.15,1.37
2021-05-19,0.5615142561582331,3655.74,1374000.0,1.27,46.83,0.22,0.1
2021-05-20,6.624709955769793e-06,3682.66,1387000.0,1.91,41.04,0.43,-3.72
2021-05-21,0.5646917513431539,3721.57,1390000.0,1.84,29.73,0.22,-9.2
2021-05-22,0.5075315886839461,3738.19,1390000.0,2.17,42.13,0.48,-12.43
2021-05-23,0.1886283823897944,3738.19,1390000.0,1.35,40.23,0.77,-15.89
2021-05-24,0.0393832983219712,3738.19,1378000.0,1.72,16.49,0.86,-16.05
2021-05-25,1.001677824347121,3750.66,1391000.0,27.64,54.59,0.09,-13.26
2021-05-26,3.396799465102219,3735.41,1432000.0,0.94,29.07,0.39,-13.0
2021-05-27,0.2250443000896182,3747.48,1422000.0,1.21,26.0,0.85,-14.15
2021-05-28,4.40738627097985,3729.02,1470000.0,2.4,40.01,0.39,-8.3
2021-05-29,2.29069788100424,3715.28,1470000.0,0.7,29.43,0.47,-3.77
2021-05-30,0.6083865909179648,3715.28,1470000.0,3.25,17.35,0.24,-1.46
2021-05-31,1.654822952000131,3715.28,1470000.0,1.35,13.51,0.25,-1.75
2021-06-01,0.8314506152508406,3715.28,1443000.0,1.69,62.19,0.06,-16.46
2021-06-02,0.0620732484238898,3671.38,1440000.0,4.21,43.5,0.09,-14.69
2021-06-03,2.2275430837668173,3642.29,1417000.0,8.44,40.08,0.82,-10.6
2021-06-04,2.537332674766331,3657.41,1425000.0,2.05,39.7,0.64,-16.77
2021-06-05,1.461053758057067,3609.2,1425000.0,1.23,79.84,0.52,-16.54
2021-06-06,0.7018743532045301,3609.2,1425000.0,1.63,66.24,0.73,-24.79
2021-06-07,1.6914422164800305,3609.2,1415000.0,12.89,56.79,0.52,-21.58
2021-06-08,1.5416382086174614,3609.2,1392000.0,3.15,41.43,0.46,-18.27
2021-06-09,0.3175613973886551,3597.18,1390000.0,8.25,29.95,0.71,-14.83
2021-06-10,0.9496747537257209,3588.41,1405000.0,27.44,49.6,0.4,-10.75
2021-06-11,0.7907679985329737,3589.86,1415000.0,3.82,36.07,0.21,-5.82
2021-06-12,0.4450817668010047,3626.02,1415000.0,12.55,52.94,0.55,-9.83
2021-06-13,0.2981277651573857,3626.02,1415000.0,12.5,61.22,0.51,-2.08
2021-06-14,1.4074109901379668,3626.02,1390000.0,5.18,64.29,1.07,-8.88
2021-06-15,1.899827858063752,3626.02,1387000.0,6.9,59.2,0.11,-11.93
2021-06-16,1.411942681482794,3693.35,1396000.0,1.22,59.63,0.12,-18.66
2021-06-17,2.509210548430343,3690.56,1390000.0,10.16,43.83,0.15,-17.1
2021-06-18,0.2337620032594893,3730.45,1408000.0,5.5,50.83,0.37,-6.05
2021-06-19,1.2315247303271313,3753.77,1408000.0,2.52,54.28,0.23,-4.58
2021-06-20,0.70705947756137,3753.77,1408000.0,11.64,68.36,0.0,-4.3
2021-06-21,0.317374175571901,3753.77,1420000.0,17.71,56.42,0.17,-0.28
2021-06-22,0.7246408520767198,3758.08,1415000.0,1.91,60.71,0.11,6.2
2021-06-23,1.248373636783343,3784.45,1430000.0,1.22,40.06,0.24,9.3
2021-06-24,0.4909190026238408,3773.11,1420000.0,1.03,53.23,0.31,11.88
2021-06-25,3.1328252328003883,3770.35,1445000.0,4.68,40.58,0.53,-10.23
2021-06-26,2.7856569814459786,3739.03,1445000.0,2.21,30.26,0.44,-10.66
2021-06-27,1.0326616871980192,3739.03,1445000.0,31.76,45.35,0.51,0.27
2021-06-28,0.6881726682790604,3739.03,1465000.0,1.87,29.67,0.23,-2.07
2021-06-29,1.584130036323264,3713.17,1470000.0,2.11,23.1,0.43,-18.09
2021-06-30,0.2194014357621272,3756.67,1460000.0,0.52,21.34,0.18,-18.74
2021-07-01,2.124703361380837,3748.5,1445000.0,0.49,31.51,0.25,-4.48
2021-07-02,2.236359608685832,3775.53,1402000.0,1.21,38.7,0.08,-2.27
2021-07-03,1.7353582023040677,3777.17,1402000.0,0.68,27.82,3.27,-3.04
2021-07-04,1.1764121410481654,3777.17,1402000.0,1.0,15.98,0.43,-7.63
2021-07-05,0.4918386514769173,3777.17,1402000.0,2.34,18.26,0.22,-6.06
2021-07-06,0.308004850236699,3777.17,1380000.0,1.68,28.63,0.62,-3.95
2021-07-07,1.2430867278804527,3782.27,1415000.0,3.74,36.77,0.16,-4.14
2021-07-08,1.524217712781499,3815.22,1437000.0,1.62,42.61,0.43,-2.99
2021-07-09,0.494479332906342,3850.46,1430000.0,15.27,40.09,0.0,-2.67
2021-07-10,0.6361824906016906,3829.46,1430000.0,5.85,25.96,0.19,-6.59
2021-07-11,1.202709417414856,3829.46,1430000.0,4.38,13.03,0.16,-4.07
2021-07-12,0.1675438106425117,3829.46,1446000.0,0.78,14.81,0.13,-7.35
2021-07-13,1.14399025028037,3824.08,1434000.0,2.81,21.57,3.86,-12.49
2021-07-14,2.819827084964401,3826.85,1457000.0,2.63,27.49,0.88,-12.65
2021-07-15,0.2872189624095807,3796.07,1470000.0,3.6,40.78,1.46,-9.55
2021-07-16,2.7037170333540987,3809.07,1513000.0,3.37,27.89,2.35,-10.18
2021-07-17,1.2985849253246993,3808.46,1513000.0,1.54,20.77,1.32,-4.6
2021-07-18,3.163672434394824,3808.46,1513000.0,19.12,33.12,0.81,-6.42
2021-07-19,0.7013464338255436,3808.46,1483000.0,5.84,16.02,0.62,-8.62
2021-07-20,6.484040793231667,3842.97,1565000.0,3.43,19.21,0.99,-4.26
2021-07-21,6.060686629224696,3842.97,1645000.0,1.07,30.89,0.61,-13.2
2021-07-22,9.556841092260946,3855.68,1790000.0,0.77,46.79,0.77,-15.58
2021-07-23,2.430539090111886,3866.86,1760000.0,0.75,29.39,0.65,-18.77
2021-07-24,1.5647138739562008,3874.44,1760000.0,1.0,15.41,1.5,-24.43
2021-07-25,5.38828340542635,3874.44,1760000.0,1.14,28.36,0.34,-21.59
2021-07-26,2.5299090811659286,3874.44,1905000.0,0.38,56.03,26.67,-17.86
2021-07-27,2.9546771515068926,3904.17,1870000.0,0.62,37.28,0.41,-17.86
2021-07-28,0.6464468061542319,3918.49,1830000.0,1.21,21.46,0.83,-20.36
2021-07-29,1.9902407779199944,3902.18,1786000.0,12.98,35.79,0.25,-8.79
2021-07-30,9.020871063722398,3836.95,1685000.0,4.79,22.39,0.34,-0.07
2021-07-31,5.426121227210468,3867.88,1685000.0,1.21,55.27,5.02,3.72
2021-08-01,0.2345874202884716,3867.88,1685000.0,1.98,32.45,0.47,2.37
2021-08-02,1.8288222172852728,3867.88,1638000.0,1.48,25.0,0.66,4.62
2021-08-03,1.1793607139429496,3865.46,1663000.0,1.64,21.79,1.25,7.34
2021-08-04,0.456491520245129,3913.59,1667000.0,1.94,30.41,0.48,7.39
2021-08-05,0.7091222453903453,3911.36,1683000.0,0.71,27.61,0.35,8.88
2021-08-06,0.5100606127587797,3910.81,1698000.0,2.12,55.04,0.12,5.55
2021-08-07,0.1219970338523831,3949.33,1698000.0,0.45,69.26,0.12,4.29
2021-08-08,0.6885402160968336,3949.33,1698000.0,1.72,29.5,0.57,4.69
2021-08-09,1.3189777117695372,3949.33,1740000.0,2.6,68.83,0.35,4.44
2021-08-10,1.466748309850386,3988.27,1748000.0,2.4,22.48,0.25,0.27
2021-08-11,1.0113520670485627,3979.8,1752000.0,1.04,34.56,0.19,-2.89
2021-08-12,1.4579091919885994,3950.43,1735000.0,0.74,24.5,0.64,-7.46
2021-08-13,2.058020103727908,3887.07,1697000.0,0.62,26.11,0.16,-12.62
2021-08-14,0.3445288491617849,3830.25,1697000.0,2.42,32.49,0.22,-12.62
2021-08-15,0.9826077340974372,3830.25,1697000.0,5.14,41.59,0.23,-13.48
2021-08-16,0.3921435239214634,3830.25,1700000.0,5.58,23.55,0.0,-17.49
2021-08-17,2.34720150279951,3830.25,1684000.0,1.02,39.78,0.94,-14.38
2021-08-18,0.4182356577478573,3868.41,1678000.0,1.2,26.55,0.0,-15.61
2021-08-19,0.8382278752804388,3861.33,1674000.0,4.64,28.99,0.27,-10.46
2021-08-20,0.0280544257696464,3876.08,1675000.0,1.24,17.87,0.0,-7.71
2021-08-21,0.0595928953286461,3874.95,1675000.0,17.79,45.3,30.54,-8.58
2021-08-22,0.0275064476078183,3874.95,1675000.0,0.44,10.59,0.49,-3.72
2021-08-23,0.9812839707842652,3874.95,1683000.0,0.25,49.69,0.37,-4.49
2021-08-24,1.8445120320619828,3867.73,1708000.0,2.68,31.83,0.49,-9.97
2021-08-25,0.4083304979370781,3861.88,1712000.0,1.33,40.75,0.31,-4.37
2021-08-26,0.8655720798058845,3865.04,1726000.0,2.69,28.28,0.45,-4.19
2021-08-27,2.0525843899392004,3870.57,1742000.0,0.73,24.3,0.83,-4.56
2021-08-28,2.5153241738553724,3834.13,1742000.0,1.78,27.12,0.1,-2.62
2021-08-29,1.769919174869165,3834.13,1742000.0,0.39,7.44,0.26,-3.36
2021-08-30,0.2009331010345153,3834.13,1797000.0,17.18,40.15,15.83,-0.65
2021-08-31,2.021304585285927,3806.87,1740000.0,0.99,30.05,0.66,8.16
2021-09-01,0.1293159368104388,3774.0,1734000.0,0.43,17.8,0.43,9.05
2021-09-02,0.6751518764763362,3753.3,1735000.0,1.95,43.81,0.35,2.45
