Fecha,Vol. Futuros,TRM,Precio Interno,PI,MHI,FNI,SI
2021-09-03,0.7059775693784941,3780.85,1725000.0,1.52,34.86,0.33,2.1
2021-09-04,0.1932381985206049,3790.04,1725000.0,1.64,56.84,0.0,1.32
2021-09-05,0.6443754688006476,3790.04,1725000.0,2.07,69.83,11.33,-0.9
2021-09-06,0.3482386055461303,3790.04,1729000.0,4.59,37.81,5.3,-1.23
2021-09-07,0.6885341427842387,3790.04,1733000.0,4.82,54.94,5.29,-3.75
2021-09-08,1.97765179764566,3812.76,1703000.0,1.86,33.83,0.74,-7.12
2021-09-09,1.4755465565919323,3816.14,1697000.0,1.66,51.39,0.05,-8.19
2021-09-10,0.3237995273775347,3829.72,1698000.0,4.19,38.66,0.47,-5.52
2021-09-11,0.4051416673936895,3836.85,1698000.0,2.67,24.81,0.36,-5.94
2021-09-12,0.1655415324619122,3836.85,1698000.0,1.4,20.0,0.35,-4.29
2021-09-13,0.9153697021264532,3836.85,1687000.0,1.86,21.38,0.0,-1.92
2021-09-14,0.7349971838732549,3835.27,1678000.0,1.71,21.06,0.07,-2.82
2021-09-15,2.1622464013165708,3830.83,1686000.0,0.9,21.55,0.17,-0.24
2021-09-16,0.4268949919576014,3825.36,1694000.0,1.66,17.79,0.48,3.42
2021-09-17,0.266595732411972,3818.16,1685000.0,3.02,20.88,0.41,3.61
2021-09-18,0.6499622502902311,3828.18,1685000.0,10.32,47.39,0.56,2.62
2021-09-19,0.8160752498056991,3828.18,1685000.0,2.44,27.73,0.14,2.19
2021-09-20,0.5836566954458597,3828.18,1660000.0,3.9,31.17,0.65,-1.04
2021-09-21,0.0817772977290011,3851.22,1665000.0,1.64,17.05,0.41,3.69
2021-09-22,0.814779086530592,3843.77,1675000.0,6.81,28.39,6.1,5.72
2021-09-23,3.0632305837460736,3834.66,1720000.0,13.6,62.99,7.16,5.35
2021-09-24,1.9483666078130344,3835.67,1750000.0,1.6,21.71,1.09,4.88
2021-09-25,0.4239299310693918,3844.88,1750000.0,3.63,22.91,0.6,6.79
2021-09-26,0.9470497908032376,3844.88,1750000.0,3.19,21.39,1.81,5.03
2021-09-27,1.0101545881255398,3844.88,1748000.0,3.47,21.76,0.93,7.92
2021-09-28,2.524034565031103,3837.91,1783000.0,1.67,24.64,0.22,7.05
2021-09-29,2.653216859187823,3841.94,1745000.0,1.44,16.96,0.19,1.85
2021-09-30,0.3097576044134184,3834.68,1735000.0,0.53,26.11,0.08,-0.59
2021-10-01,5.050690278848659,3812.77,1805000.0,0.73,17.92,0.28,-3.16
2021-10-02,2.6167655976445903,3781.35,1805000.0,0.43,33.92,14.01,-4.08
2021-10-03,0.8279579310831557,3781.35,1805000.0,0.44,38.2,3.98,-3.61
2021-10-04,3.618730143527562,3781.35,1776000.0,1.63,14.66,0.98,-2.74
2021-10-05,4.309143406849934,3786.05,1705000.0,1.02,17.1,3.01,-5.89
2021-10-06,0.8044678132867645,3796.3,1720000.0,1.79,24.28,0.6,-5.84
2021-10-07,2.274277146199811,3788.03,1750000.0,1.15,22.9,0.0,-4.56
2021-10-08,1.7282834688943065,3772.44,1773000.0,1.55,37.27,0.42,-3.4
2021-10-09,0.3865269996295724,3765.8,1773000.0,1.43,26.51,0.44,-4.19
2021-10-10,0.5180836226614973,3765.8,1773000.0,1.66,22.7,0.13,-3.64
2021-10-11,2.3346152665559807,3765.8,1795000.0,0.48,19.55,0.0,-4.12
2021-10-12,4.265140947110719,3765.8,1840000.0,0.77,24.03,1.39,-1.43
2021-10-13,2.133793617365769,3738.48,1817000.0,0.98,24.17,0.62,-0.1
2021-10-14,0.2871502332023162,3725.75,1834000.0,0.92,25.94,0.13,0.17
2021-10-15,2.8355225755125124,3755.29,1785000.0,2.28,31.42,0.37,1.01
2021-10-16,1.9725367657717612,3772.49,1785000.0,3.62,26.11,0.05,2.52
2021-10-17,0.0018049277663551,3772.49,1785000.0,6.37,19.83,0.5,1.82
2021-10-18,1.0854469518135177,3772.49,1770000.0,1.23,8.72,0.21,1.42
2021-10-19,1.3059197542898833,3772.49,1795000.0,0.94,12.62,3.76,2.42
2021-10-20,0.6344579603775157,3766.94,1805000.0,0.92,38.85,4.31,1.35
2021-10-21,1.1006592709586478,3770.58,1794000.0,1.73,29.58,0.7,9.04
2021-10-22,1.7115635476968505,3783.3,1765000.0,0.34,19.62,0.04,9.57
2021-10-23,1.1953429600440924,3780.38,1765000.0,2.08,26.27,0.5,17.18
2021-10-24,0.1858146268608063,3780.38,1765000.0,0.73,13.61,0.18,17.99
2021-10-25,2.351496782319992,3780.38,1785000.0,0.29,6.12,1.69,22.52
2021-10-26,2.703196375088915,3769.98,1830000.0,1.76,18.36,0.4,19.18
2021-10-27,3.29740461021256,3774.46,1775000.0,1.53,22.88,0.15,19.8
2021-10-28,0.6977352004635783,3761.21,1773000.0,0.99,19.35,0.12,13.93
2021-10-29,1.980753047074009,3766.1,1795000.0,2.04,29.79,0.25,8.49
2021-10-30,1.6072043035295325,3784.44,1795000.0,6.6,39.05,0.16,-1.7
2021-10-31,0.7312473056545415,3784.44,1795000.0,3.52,13.46,0.41,-1.95
2021-11-01,0.0361567772253144,3784.44,1835000.0,14.23,31.46,6.37,-3.02
2021-11-02,0.3119378654204622,3784.44,1846000.0,5.59,24.36,4.04,-3.54
2021-11-03,0.5990194023003815,3778.69,1873000.0,1.79,16.93,0.13,-6.13
2021-11-04,0.3350086885282085,3837.84,1888000.0,23.62,42.73,1.26,-13.07
2021-11-05,2.450686761768415,3847.4,1845000.0,1.63,26.22,0.08,-16.58
2021-11-06,2.544805597087267,3881.76,1845000.0,7.64,34.48,0.17,-16.92
2021-11-07,1.0565431292395673,3881.76,1845000.0,38.16,52.52,0.88,-16.92
2021-11-08,1.6667645823510813,3881.76,1815000.0,9.15,29.74,1.31,-18.63
2021-11-09,3.08247805245134,3874.41,1860000.0,1.8,21.64,0.23,-18.22
2021-11-10,0.9270620189527352,3876.86,1847000.0,1.07,31.13,0.08,-17.61
2021-11-11,3.326409364051261,3875.38,1900000.0,2.97,22.92,0.1,-13.16
2021-11-12,4.0878891905835495,3875.38,1972000.0,0.85,26.3,0.47,-7.59
2021-11-13,2.196230375748832,3888.53,1972000.0,0.66,28.61,0.22,-3.52
2021-11-14,0.3535339642461149,3888.53,1972000.0,2.46,36.85,0.1,-5.38
2021-11-15,1.1710556439595514,3888.53,1997000.0,14.6,26.23,0.0,-6.39
2021-11-16,0.314748461280731,3888.53,1998000.0,1.14,24.87,0.0,-9.28
2021-11-17,4.64176583464527,3898.84,2093000.0,0.4,25.81,8.74,-7.54
2021-11-18,1.5816600981459594,3907.95,2052000.0,0.45,28.49,0.22,-8.2
2021-11-19,1.882153992428,3943.43,2080000.0,1.41,21.72,0.27,-11.72
2021-11-20,0.2412153997350226,3923.53,2080000.0,0.73,22.78,0.33,-18.25
2021-11-21,1.6209560056319332,3923.53,2080000.0,0.43,17.63,0.0,-13.86
2021-11-22,1.022825037929376,3923.53,2070000.0,8.98,42.68,0.0,-11.64
2021-11-23,4.727615933821697,3913.26,2168000.0,1.71,37.3,1.71,-15.98
2021-11-24,1.5342430435266623,3944.37,2205000.0,0.42,27.13,0.37,-18.82
2021-11-25,0.1289080392787541,3969.49,2203500.0,1.14,29.43,0.06,-15.72
2021-11-26,0.8707942577643106,3969.49,2202000.0,1.2,38.1,0.09,-10.02
2021-11-27,1.4665516260320666,4008.13,2202000.0,3.79,29.42,0.21,-2.29
2021-11-28,1.5899987337464545,4008.13,2202000.0,6.39,42.04,0.27,-4.09
2021-11-29,1.1307894386381163,4008.13,2136000.0,2.86,19.05,0.29,-3.92
2021-11-30,0.2569044444441959,4010.98,2110000.0,3.01,43.75,9.96,-1.14
2021-12-01,0.4064611436163735,4004.54,2102000.0,10.72,34.26,0.53,-0.3
2021-12-02,1.3781623831513896,3953.26,2113000.0,1.12,26.29,0.4,2.72
2021-12-03,2.7416047338025846,3945.18,2183000.0,8.22,31.9,0.17,0.14
2021-12-04,2.474026410727435,3948.33,2183000.0,22.31,45.94,0.08,-4.87
2021-12-05,1.1090935672915805,3948.33,2183000.0,2.67,27.6,0.3,2.95
2021-12-06,1.0943724080535997,3948.33,2218000.0,0.95,15.88,0.0,2.95
2021-12-07,2.550229281093612,3944.0,2153000.0,1.66,19.94,0.28,5.52
2021-12-08,0.3478976188745228,3906.1,2160000.0,1.06,28.28,0.08,-0.27
2021-12-09,1.814108707065004,3906.1,2123000.0,0.73,40.06,0.15,-5.41
2021-12-10,3.234612403172373,3899.87,2061000.0,0.85,18.7,0.42,-2.79
2021-12-11,0.7533816504862287,3887.71,2061000.0,14.19,33.57,10.05,-3.15
2021-12-12,1.1930707019291074,3887.71,2061000.0,2.2,17.85,1.22,0.63
2021-12-13,1.2646555697263564,3887.71,2090000.0,1.93,16.79,0.3,3.96
2021-12-14,0.1899335803652537,3886.87,2155000.0,1.42,27.52,0.32,-2.26
2021-12-15,0.105362985197695,3936.41,2153000.0,0.72,23.8,0.0,0.45
2021-12-16,0.1897333761970441,3990.27,2160000.0,0.39,24.92,0.06,6.11
2021-12-17,0.4441161999967936,4002.97,2118000.0,0.66,28.12,0.27,8.21
2021-12-18,1.8424589863055916,3999.85,2118000.0,2.26,26.88,3.35,5.1
2021-12-19,2.2541983013831657,3999.85,2118000.0,3.26,17.48,0.0,2.95
2021-12-20,0.9011239888200528,3999.85,2048000.0,10.23,26.99,0.57,1.49
2021-12-21,1.7011345826536537,4002.12,2080000.0,0.61,35.54,0.0,1.06
2021-12-22,2.2954667473039225,3996.28,2122000.0,6.13,33.7,0.11,-0.37
2021-12-23,1.0113050149894764,3997.71,2103000.0,4.91,33.28,0.22,-0.54
2021-12-24,0.9613751227184242,3997.09,2098000.0,4.5,51.39,0.29,-3.69
2021-12-25,0.2242233489397982,3994.15,2098000.0,1.93,44.44,1.19,-3.08
2021-12-26,0.0822791437550442,3994.15,2098000.0,1.43,44.29,0.71,-3.56
2021-12-27,0.5434103100129577,3994.15,2069000.0,13.72,56.19,0.44,-3.69
2021-12-28,0.6406737920056327,3989.41,2061000.0,4.74,46.52,0.44,-3.0
2021-12-29,1.4521707334617195,4004.0,2104000.0,5.62,41.57,0.14,-0.95
2021-12-30,0.0218459858869961,4023.68,2120000.0,2.75,39.71,0.33,0.0
2021-12-31,1.2089387815726966,3981.16,2097000.0,5.81,57.31,1.33,0.0
2022-01-01,1.8342635816655195,3981.16,2097000.0,27.97,46.06,0.11,1.2
2022-01-02,1.0148061216558757,3981.16,2097000.0,5.4,42.67,0.26,1.23
2022-01-03,1.6029476595401986,3981.16,2074000.0,2.06,39.69,0.0,2.0
2022-01-04,3.7143088749797535,4082.75,2149000.0,2.75,19.83,0.14,1.62
2022-01-05,4.314994510427406e-06,4084.11,2120000.0,8.69,18.71,0.05,-0.89
2022-01-06,0.0215773007634084,4042.36,2125000.0,7.44,26.79,0.0,1.07
2022-01-07,2.8716213305902927,4039.31,2189000.0,0.78,31.56,0.47,-2.23
2022-01-08,0.7130288836151006,4043.46,2189000.0,0.31,24.79,0.1,-5.66
2022-01-09,1.1914870175876449,4043.46,2189000.0,1.36,20.24,0.17,-6.0
2022-01-10,1.0215171739640796,4043.46,2160000.0,6.34,28.17,0.0,-5.73
2022-01-11,0.911119768326033,4043.46,2147000.0,1.1,33.14,0.25,-4.58
2022-01-12,1.5903243728102392,4011.65,2170000.0,1.65,27.68,0.08,-3.25
2022-01-13,1.6114191941098592,3970.08,2135000.0,0.71,37.17,3.89,-1.76
2022-01-14,1.1119384470509088,3950.4,2180000.0,1.11,20.35,0.59,2.82
2022-01-15,0.4493857983926261,3993.65,2180000.0,3.22,24.35,0.0,4.52
2022-01-16,0.65168352343201,3993.65,2180000.0,0.78,9.98,0.16,3.92
2022-01-17,0.5593483005756851,3993.65,2188000.0,4.71,18.63,0.0,3.74
2022-01-18,0.7407800891804668,3993.65,2196000.0,0.82,34.09,0.06,3.96
2022-01-19,2.003992278336036,4033.37,2215000.0,0.29,30.46,0.29,2.94
2022-01-20,0.3278019735139351,4003.95,2198000.0,0.65,30.36,0.15,-1.2
2022-01-21,2.3882351980603187,3980.8,2142000.0,1.14,24.27,0.43,-2.85
2022-01-22,2.051591973274978,3964.3,2142000.0,0.94,28.66,0.11,-5.72
2022-01-23,0.826637512212899,3964.3,2142000.0,1.02,13.71,0.34,-6.81
2022-01-24,0.7755715808772596,3964.3,2113000.0,0.38,7.64,0.25,-8.44
2022-01-25,2.102657904610637,3977.51,2149000.0,0.75,30.52,0.16,-11.91
2022-01-26,0.4194637022851828,3987.32,2139000.0,0.52,19.33,0.13,-14.33
2022-01-27,2.909218864457904,3947.83,2105000.0,0.22,17.26,0.16,-12.75
2022-01-28,1.6455120726444468,3944.04,2135000.0,0.82,26.25,10.37,-10.96
2022-01-29,0.8060288206473877,3982.6,2135000.0,0.45,16.77,0.58,-6.67
2022-01-30,0.6795450039391576,3982.6,2135000.0,0.76,12.77,2.07,-5.94
2022-01-31,0.466186903468778,3982.6,2123000.0,0.8,9.11,0.48,-4.42
2022-02-01,0.6782560973914376,3942.73,2125000.0,1.57,30.49,0.38,-1.2
2022-02-02,0.8832864998508885,3923.61,2150000.0,0.64,27.42,0.49,2.46
2022-02-03,2.113192370342764,3928.05,2203000.0,1.18,33.83,0.47,2.77
2022-02-04,0.8440605952882387,3951.96,2185000.0,0.47,24.18,0.08,-1.85
2022-02-05,1.1409524124780053,3962.68,2185000.0,0.65,15.14,0.0,-2.29
2022-02-06,0.1336804655505439,3962.68,2185000.0,0.62,24.95,0.42,-1.9
2022-02-07,1.1919027802386306,3962.68,2192000.0,0.98,10.5,0.42,-2.43
2022-02-08,2.976167479709866,3963.84,2240000.0,1.55,24.81,0.39,-2.67
2022-02-09,3.706318164500197,3965.41,2307000.0,0.35,27.05,0.13,-0.08
2022-02-10,1.2267703262558929,3939.31,2275000.0,0.49,14.63,0.1,1.25
2022-02-11,1.4008318248265723,3917.75,2255000.0,0.53,33.91,0.04,6.46
2022-02-12,1.2992654338349108,3917.52,2255000.0,0.44,30.22,0.06,0.53
2022-02-13,0.8567733553882049,3917.52,2255000.0,1.62,15.74,0.23,0.94
2022-02-14,0.5133736477294342,3917.52,2233000.0,0.63,13.61,0.0,-2.01
2022-02-15,1.7221090384227458,3938.97,2272000.0,1.06,30.09,0.57,-1.74
2022-02-16,0.1586987042058839,3946.88,2290000.0,0.67,34.37,0.22,4.11
2022-02-17,0.2977669693924392,3963.72,2260000.0,0.77,23.58,0.12,-1.09
2022-02-18,1.866212483492205,3953.26,2222000.0,1.73,33.75,0.14,-2.63
2022-02-19,1.218256652095539,3927.25,2222000.0,0.39,46.77,0.05,2.81
2022-02-20,0.078224715356612,3927.25,2222000.0,2.25,12.58,0.0,2.49
2022-02-21,0.7356494398357285,3927.25,2227000.0,0.43,11.26,0.0,3.49
2022-02-22,1.2069072619621906,3927.25,2232000.0,0.2,22.66,0.1,3.36
2022-02-23,0.0603561028281161,3932.4,2228000.0,3.28,25.93,0.18,-0.59
2022-02-24,3.7918263238092704,3913.79,2160000.0,0.59,17.49,0.0,0.01
2022-02-25,0.2920319138431287,3940.2,2160000.0,1.29,34.12,0.43,2.63
2022-02-26,0.595074830994138,3910.64,2160000.0,0.65,35.18,0.18,2.99
2022-02-27,1.6132408438084178,3910.64,2160000.0,53.11,59.5,0.17,3.13
2022-02-28,0.2375157110392321,3910.64,2127000.0,73.53,80.6,0.0,1.44
2022-03-01,1.272551637150564,3910.28,2125000.0,5.01,26.54,0.53,-1.68
2022-03-02,2.9080518323519997,3901.62,2049000.0,3.29,24.1,0.06,1.44
2022-03-03,2.771840395208736,3862.95,1960000.0,0.94,25.85,0.07,2.21
2022-03-04,4.461298141618061e-06,3771.77,2008000.0,0.95,31.11,0.07,-2.05
2022-03-05,0.6897899074519006,3806.11,2008000.0,0.68,28.56,0.34,-5.62
2022-03-06,0.5712963151220559,3806.11,2008000.0,2.61,18.82,0.17,-2.65
2022-03-07,1.861555056702395,3806.11,1998000.0,0.3,10.27,0.0,1.75
2022-03-08,3.721460880334669,3813.41,2045000.0,0.19,24.89,0.0,4.51
2022-03-09,1.550084857956242,3787.18,2003000.0,2.84,34.3,0.5,1.66
2022-03-10,2.3045022900981955,3746.43,2005000.0,0.6,15.63,0.09,2.85
2022-03-11,1.0041365192049627,3786.0,1990000.0,0.65,17.84,0.88,3.23
2022-03-12,0.4185009548471795,3827.64,1990000.0,0.86,29.83,0.58,4.71
2022-03-13,0.2011532824462266,3827.64,1990000.0,0.71,14.18,0.0,3.86
2022-03-14,2.110870302463106,3827.64,1954000.0,0.3,10.63,0.3,2.64
2022-03-15,3.403500171257818,3800.85,1912000.0,0.2,29.59,0.25,3.47
2022-03-16,2.924320703322764,3836.56,1965000.0,0.31,30.6,0.44,2.53
2022-03-17,0.5964688480054197,3826.89,1950000.0,0.43,19.14,0.5,-1.12
2022-03-18,1.371136654591344,3816.43,1978000.0,2.17,27.07,0.07,-0.8
2022-03-19,1.6319377849570358,3820.67,1978000.0,0.99,32.22,0.39,-1.51
2022-03-20,0.8322494842874641,3820.67,1978000.0,0.64,18.79,0.96,2.29
2022-03-21,0.0238935599870601,3820.67,2014000.0,1.72,16.15,3.44,3.01
2022-03-22,0.3548462361671388,3820.67,1987000.0,2.97,34.79,0.0,0.74
2022-03-23,0.111024769925696,3765.67,2001000.0,0.69,28.32,0.07,1.01
2022-03-24,1.543132453777983,3756.64,1980000.0,3.35,37.44,0.06,0.0
2022-03-25,4.507550046000308e-06,3798.9,1984000.0,2.83,27.36,0.23,5.7
2022-03-26,0.7290187894430307,3785.66,1984000.0,0.66,35.37,0.22,6.74
2022-03-27,1.4880411820084838,3785.66,1984000.0,1.81,10.19,0.05,6.71
2022-03-28,1.1288066672869548,3785.66,1925000.0,0.29,17.23,0.06,8.09
2022-03-29,0.5345741957576868,3785.7,1920000.0,0.78,15.67,0.11,9.34
2022-03-30,2.8112924429807733,3765.96,1967000.0,0.75,24.3,0.85,7.83
2022-03-31,2.0301868504109506,3748.15,2012000.0,1.22,16.01,0.0,7.94
2022-04-01,0.8795131452827345,3756.03,2015000.0,0.41,33.32,0.2,1.93
2022-04-02,0.3325546632705822,3774.79,2015000.0,0.63,32.81,0.51,-1.79
2022-04-03,0.2000960296526731,3774.79,2015000.0,0.82,23.65,6.53,-2.07
2022-04-04,0.4259623123870836,3774.79,2007000.0,0.18,15.01,0.09,-4.02
2022-04-05,0.303096140243493,3706.95,2032000.0,0.2,47.44,0.05,-7.16
2022-04-06,1.6125866985217694,3723.79,2010000.0,0.21,15.71,0.08,-7.16
2022-04-07,0.6391206328323606,3746.51,2008000.0,0.44,26.48,0.16,-11.69
2022-04-08,2.402911593880521,3771.83,2044000.0,0.57,21.15,0.15,-2.5
2022-04-09,1.765903978991118,3777.41,2044000.0,0.12,25.25,0.0,-2.4
2022-04-10,0.5326164652058902,3777.41,2044000.0,0.96,15.31,0.0,-2.56
2022-04-11,0.1841864760341034,3777.41,2072000.0,2.13,22.46,0.0,-2.6
2022-04-12,1.276070059021446,3744.16,2060000.0,0.41,25.93,0.08,-3.11
2022-04-13,3.728765121513025,3736.7,1978000.0,1.26,31.35,0.13,-3.01
2022-04-14,0.6463858457997627,3737.32,1968000.0,4.29,35.82,0.05,2.0
2022-04-15,0.2699262897698012,3737.32,1968000.0,0.74,24.01,0.08,3.62
2022-04-16,0.1255230680369861,3737.32,1968000.0,0.83,27.82,0.28,3.41
2022-04-17,0.0552003252870385,3737.32,1968000.0,0.0,23.3,0.0,2.51
2022-04-18,0.2731874451176945,3737.32,1974000.0,0.36,15.0,0.0,2.34
2022-04-19,0.9204240532698996,3731.31,1970000.0,0.08,24.65,0.0,-1.83
2022-04-20,1.020070048802279,3755.85,1958000.0,1.26,30.78,0.09,-3.99
2022-04-21,3.865971315609941,3758.65,2033000.0,2.2,29.18,0.06,-2.74
2022-04-22,0.3513398431844765,3759.54,2070000.0,1.03,25.82,0.05,-7.45
2022-04-23,1.6832004007432797,3819.07,2070000.0,0.44,28.21,0.13,-7.6
2022-04-24,1.138589137583749,3819.07,2070000.0,0.65,21.68,1.62,-7.72
2022-04-25,0.0795521072287003,3819.07,2060000.0,0.19,8.79,0.0,-8.24
2022-04-26,0.158388991139543,3931.74,2070000.0,1.67,51.38,0.07,-8.75
2022-04-27,2.504537659039354,3947.63,2030000.0,1.21,29.9,0.12,-6.58
2022-04-28,0.8862687257845324,3967.32,2063000.0,0.38,21.05,0.21,-9.81
2022-04-29,2.2493280480075946,3984.77,2090000.0,4.52,24.21,0.18,-8.72
2022-04-30,0.0688719916703113,3966.27,2090000.0,0.28,32.83,0.16,-15.15
2022-05-01,1.57592923041472,3966.27,2090000.0,1.14,22.24,0.0,-24.58
2022-05-02,1.166766198158579,3966.27,2070000.0,1.06,6.9,0.53,-21.39
2022-05-03,0.7229557424974269,4004.07,2098000.0,0.54,23.18,0.0,-11.51
2022-05-04,1.2991635718538836,4016.34,2142000.0,0.14,29.67,0.14,-7.86
2022-05-05,1.6208550257438912,4056.41,2121000.0,9.06,32.7,0.0,-12.54
2022-05-06,3.180066892892188,4086.08,2050000.0,1.12,13.69,0.06,-9.93
2022-05-07,0.9266138395121856,4053.93,2050000.0,0.24,16.44,0.12,-2.73
2022-05-08,0.1855891567469863,4053.93,2050000.0,0.12,13.16,0.0,0.99
2022-05-09,1.3476360492514303,4053.93,2030000.0,0.17,8.23,0.34,0.85
2022-05-10,1.1222367107788809,4085.76,2005000.0,0.24,25.73,0.3,0.14
2022-05-11,7.603377677209096,4086.71,2143000.0,0.43,20.75,0.0,-1.66
2022-05-12,2.1140493190398124,4080.32,2118000.0,0.22,19.69,0.04,1.9
2022-05-13,1.1209832470883534,4109.71,2107000.0,1.26,31.48,0.15,0.9
2022-05-14,1.22090841729523,4110.53,2107000.0,0.11,36.65,0.11,-0.17
2022-05-15,2.191975525117729,4110.53,2107000.0,1.41,13.17,0.11,-0.17
2022-05-16,2.469824039199831,4110.53,2170000.0,0.84,11.22,1.01,-0.05
2022-05-17,0.6181035131434449,4070.25,2179000.0,1.04,29.29,1.11,-0.51
2022-05-18,4.317217186520867,4033.85,2125000.0,0.78,28.35,0.04,-0.49
2022-05-19,0.5042412700934659,4054.71,2125000.0,0.17,25.29,0.04,-0.3
2022-05-20,1.3117205681235562,4050.88,2060000.0,0.26,33.64,0.17,0.57
2022-05-21,0.5107241248649165,3989.84,2060000.0,0.3,34.74,0.09,-3.34
2022-05-22,0.4965022101225798,3989.84,2060000.0,0.91,22.4,0.36,-1.22
2022-05-23,0.0321172890525787,3989.84,2065000.0,1.08,8.66,0.22,-1.19
2022-05-24,0.978116787350337,3950.35,2047000.0,1.25,52.07,0.43,-4.95
2022-05-25,1.5788579655568675,3971.28,2055000.0,0.87,23.87,0.34,-6.57
2022-05-26,4.3058606848303285,3959.05,2123000.0,0.78,28.18,0.18,-7.36
2022-05-27,1.2498792246936614,3930.89,2155000.0,1.23,25.38,0.0,-6.21
2022-05-28,0.593642980901695,3912.34,2155000.0,1.12,37.28,0.17,-8.01
2022-05-29,0.8436468987195708,3912.34,2155000.0,12.77,28.82,0.47,-10.26
2022-05-30,0.0755504466156561,3912.34,2155000.0,0.14,43.74,0.0,-10.11
2022-05-31,2.1431629881748133,3912.34,2080000.0,0.26,19.6,0.23,-8.6
2022-06-01,3.484525039608384,3776.52,2161000.0,0.59,25.68,0.1,-8.98
2022-06-02,0.5024084254306882,3791.74,2135000.0,1.85,26.63,0.05,-0.02
2022-06-03,2.486051755655526,3784.98,2110000.0,0.55,29.34,0.07,-0.12
2022-06-04,0.2477794327191299,3771.63,2110000.0,1.19,26.99,0.45,10.49
2022-06-05,1.7015395786091645,3771.63,2110000.0,0.65,7.39,0.14,12.54
2022-06-06,0.2424912541891349,3771.63,2150000.0,0.19,11.8,0.0,17.22
2022-06-07,2.2994413166999683,3799.5,2105000.0,1.28,23.13,0.05,5.52
2022-06-08,0.1293103628460873,3790.88,2114000.0,0.17,22.13,0.04,5.75
2022-06-09,1.2004431402956917,3782.65,2162000.0,0.48,39.55,0.03,-0.67
2022-06-10,2.4809815281905614,3833.34,2165000.0,0.31,29.48,0.03,-5.18
2022-06-11,2.3719047645861573,3912.51,2165000.0,0.41,17.71,0.03,-6.3
2022-06-12,0.830715713004566,3912.51,2165000.0,0.0,8.93,0.0,-7.64
2022-06-13,0.7481025615513786,3912.51,2136000.0,0.3,17.37,0.15,-7.69
2022-06-14,1.5989681104346904,4016.5,2165000.0,0.52,29.23,0.0,0.41
2022-06-15,0.6806481431784932,3979.3,2140000.0,0.4,32.5,0.09,0.56
2022-06-16,1.4985620863493154,3923.96,2167000.0,0.68,26.5,0.14,0.81
2022-06-17,1.871246941696146,3912.15,2135000.0,0.08,19.75,0.05,1.49
2022-06-18,1.5942236611196865,3905.05,2135000.0,1.07,29.82,0.14,3.82
2022-06-19,0.0701163803024973,3905.05,2135000.0,5.94,16.2,0.0,7.84
2022-06-20,1.2855000953305231,3905.05,2135000.0,3.37,8.89,0.58,6.39
2022-06-21,2.422389321111277,3905.05,2240000.0,0.82,26.7,0.35,7.33
2022-06-22,1.728043000095591,4026.92,2273000.0,5.95,29.3,1.25,9.24
2022-06-23,3.180328197770356,4026.52,2256000.0,0.35,33.38,0.05,9.34
2022-06-24,1.0535654960333756,4068.75,2228000.0,0.5,29.3,0.21,3.78
2022-06-25,0.2078912446736486,4129.87,2228000.0,1.09,33.33,1.13,2.72
2022-06-26,0.2787206389947095,4129.87,2228000.0,0.26,8.14,0.13,0.69
2022-06-27,1.9350323750313607,4129.87,2215000.0,0.37,2.22,0.37,-0.74
2022-06-28,1.9780115167769536,4129.87,2155000.0,0.22,22.21,0.0,-0.14
2022-06-29,4.709390374246563,4089.72,2255000.0,0.35,17.75,0.02,-1.37
2022-06-30,0.8072477566242374,4127.47,2289000.0,0.44,29.16,0.04,-2.25
2022-07-01,0.7196629032039692,4151.21,2270000.0,0.65,46.0,0.16,-2.25
2022-07-02,0.7785718566588339,4198.77,2270000.0,4.66,25.71,0.19,-3.56
2022-07-03,0.8194833438460164,4198.77,2270000.0,0.42,7.76,0.0,-3.67
2022-07-04,0.8438044399460286,4198.77,2270000.0,0.54,31.37,0.27,-5.85
2022-07-05,0.850985133251942,4198.77,2280000.0,0.48,38.21,0.12,-4.97
2022-07-06,0.8404365198391831,4259.86,2302000.0,0.52,27.93,0.0,-7.87
